participant_name,order,group_id,sex,age,order_event,session_id,block_name,trial_name,event_name,cumulative_time,participant_response,key,pressed_or_released,correct_response,r_reaction_time,cr
1106.0,Emotion Induction(EI),C to D,M,26.0,308.0,SECOND,pre N-back,"LOP_n=3, 14",Q,354021.0,Z,2.0,Pressed,820,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,311.0,SECOND,pre N-back,"LOP_n=3, 15",Q,355854.0,/,/,Pressed,228,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,314.0,SECOND,pre N-back,"LOP_n=3, 16",Q,357622.0,Z,2.0,Pressed,163,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,317.0,SECOND,pre N-back,"LOP_n=3, 17",Q,359493.0,Z,2.0,Pressed,266,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,320.0,SECOND,pre N-back,"LOP_n=3, 18",Q,361362.0,Z,2.0,Pressed,264,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,323.0,SECOND,pre N-back,"LOP_n=3, 19",Q,363252.0,Z,2.0,Pressed,285,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,326.0,SECOND,pre N-back,"LOP_n=3, 20",Q,365158.0,Z,2.0,Pressed,301,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,329.0,SECOND,pre N-back,"LOP_n=3, 21",Q,366994.0,/,/,Pressed,231,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,332.0,SECOND,pre N-back,"LOP_n=3, 22",Q,368867.0,Z,2.0,Pressed,268,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,335.0,SECOND,pre N-back,"LOP_n=3, 23",Q,370908.0,Z,2.0,Pressed,436,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,338.0,SECOND,pre N-back,"LOP_n=3, 24",Q,372668.0,Z,2.0,Pressed,155,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,341.0,SECOND,pre N-back,"LOP_n=3, 25",Q,374450.0,Z,2.0,Pressed,177,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,344.0,SECOND,pre N-back,"LOP_n=3, 26",Q,376371.0,Z,2.0,Pressed,316,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,347.0,SECOND,pre N-back,"LOP_n=3, 27",Q,378302.0,Z,2.0,Pressed,326,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,350.0,SECOND,pre N-back,"LOP_n=3, 28",Q,380070.0,/,/,Pressed,163,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,353.0,SECOND,pre N-back,"LOP_n=3, 29",Q,381796.0,/,/,Pressed,121,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,356.0,SECOND,pre N-back,"LOP_n=3, 30",Q,383611.0,/,/,Pressed,210,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,372.0,SECOND,pre N-back,"LOP_n=4, 1",Q,396922.0,Z,2.0,Pressed,883,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,375.0,SECOND,pre N-back,"LOP_n=4, 2",Q,399275.0,Z,2.0,Pressed,748,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,378.0,SECOND,pre N-back,"LOP_n=4, 3",Q,401182.0,/,/,Pressed,330,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,381.0,SECOND,pre N-back,"LOP_n=4, 4",Q,404440.0,Z,2.0,Pressed,1653,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,384.0,SECOND,pre N-back,"LOP_n=4, 5",Q,406418.0,Z,2.0,Pressed,373,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,387.0,SECOND,pre N-back,"LOP_n=4, 6",Q,408627.0,Z,2.0,Pressed,604,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,390.0,SECOND,pre N-back,"LOP_n=4, 7",Q,410249.0,/,/,Pressed,17,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,393.0,SECOND,pre N-back,"LOP_n=4, 8",Q,412041.0,Z,2.0,Pressed,186,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,396.0,SECOND,pre N-back,"LOP_n=4, 9",Q,413715.0,Z,2.0,Pressed,69,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,399.0,SECOND,pre N-back,"LOP_n=4, 10",Q,415919.0,Z,2.0,Pressed,598,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,402.0,SECOND,pre N-back,"LOP_n=4, 11",Q,418013.0,/,/,Pressed,489,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,405.0,SECOND,pre N-back,"LOP_n=4, 12",Q,419888.0,Z,2.0,Pressed,269,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,408.0,SECOND,pre N-back,"LOP_n=4, 13",Q,421796.0,Z,2.0,Pressed,303,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,411.0,SECOND,pre N-back,"LOP_n=4, 14",Q,423547.0,/,/,Pressed,146,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,414.0,SECOND,pre N-back,"LOP_n=4, 15",Q,425305.0,Z,2.0,Pressed,153,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,417.0,SECOND,pre N-back,"LOP_n=4, 16",Q,427591.0,/,/,Pressed,681,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,420.0,SECOND,pre N-back,"LOP_n=4, 17",Q,429451.0,/,/,Pressed,254,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,423.0,SECOND,pre N-back,"LOP_n=4, 18",Q,431408.0,Z,2.0,Pressed,352,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,426.0,SECOND,pre N-back,"LOP_n=4, 19",Q,433684.0,Z,2.0,Pressed,671,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,429.0,SECOND,pre N-back,"LOP_n=4, 20",Q,437416.0,Z,2.0,Pressed,2126,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,432.0,SECOND,pre N-back,"LOP_n=4, 21",Q,439303.0,/,/,Pressed,282,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,435.0,SECOND,pre N-back,"LOP_n=4, 22",Q,441086.0,Z,2.0,Pressed,178,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,438.0,SECOND,pre N-back,"LOP_n=4, 23",Q,442978.0,Z,2.0,Pressed,287,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,441.0,SECOND,pre N-back,"LOP_n=4, 24",Q,444680.0,Z,2.0,Pressed,97,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,444.0,SECOND,pre N-back,"LOP_n=4, 25",Q,446587.0,Z,2.0,Pressed,302,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,447.0,SECOND,pre N-back,"LOP_n=4, 26",Q,448244.0,Z,2.0,Pressed,51,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,450.0,SECOND,pre N-back,"LOP_n=4, 27",Q,449908.0,Z,2.0,Pressed,59,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,453.0,SECOND,pre N-back,"LOP_n=4, 28",Q,451601.0,/,/,Pressed,88,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,456.0,SECOND,pre N-back,"LOP_n=4, 29",Q,454172.0,/,/,Pressed,966,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,459.0,SECOND,pre N-back,"LOP_n=4, 30",Q,455929.0,/,/,Pressed,151,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,535.0,SECOND,second N-BACK,"LOP_n=1, 1",Q,730528.0,Z,2.0,Pressed,340,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,538.0,SECOND,second N-BACK,"LOP_n=1, 2",Q,732224.0,Z,2.0,Pressed,91,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,541.0,SECOND,second N-BACK,"LOP_n=1, 3",Q,733980.0,Z,2.0,Pressed,151,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,544.0,SECOND,second N-BACK,"LOP_n=1, 4",Q,735852.0,/,/,Pressed,267,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,547.0,SECOND,second N-BACK,"LOP_n=1, 5",Q,737593.0,Z,2.0,Pressed,135,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,550.0,SECOND,second N-BACK,"LOP_n=1, 6",Q,739213.0,Z,2.0,Pressed,15,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,553.0,SECOND,second N-BACK,"LOP_n=1, 7",Q,740871.0,Z,2.0,Pressed,51,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,556.0,SECOND,second N-BACK,"LOP_n=1, 8",Q,742501.0,Z,2.0,Pressed,26,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,559.0,SECOND,second N-BACK,"LOP_n=1, 9",Q,745036.0,Z,2.0,Pressed,961,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,562.0,SECOND,second N-BACK,"LOP_n=1, 10",Q,746798.0,Z,2.0,Pressed,157,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,565.0,SECOND,second N-BACK,"LOP_n=1, 11",Q,748471.0,Z,2.0,Pressed,68,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,568.0,SECOND,second N-BACK,"LOP_n=1, 12",Q,750220.0,/,/,Pressed,143,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,571.0,SECOND,second N-BACK,"LOP_n=1, 13",Q,752079.0,Z,2.0,Pressed,254,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,574.0,SECOND,second N-BACK,"LOP_n=1, 14",Q,754133.0,Z,2.0,Pressed,449,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,577.0,SECOND,second N-BACK,"LOP_n=1, 15",Q,755875.0,Z,2.0,Pressed,137,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,580.0,SECOND,second N-BACK,"LOP_n=1, 16",Q,757773.0,Z,2.0,Pressed,293,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,583.0,SECOND,second N-BACK,"LOP_n=1, 17",Q,759581.0,Z,2.0,Pressed,202,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,586.0,SECOND,second N-BACK,"LOP_n=1, 18",Q,761456.0,Z,2.0,Pressed,270,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,589.0,SECOND,second N-BACK,"LOP_n=1, 19",Q,763118.0,Z,2.0,Pressed,57,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,592.0,SECOND,second N-BACK,"LOP_n=1, 20",Q,764754.0,Z,2.0,Pressed,30,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,595.0,SECOND,second N-BACK,"LOP_n=1, 21",Q,766375.0,Z,2.0,Pressed,15,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,598.0,SECOND,second N-BACK,"LOP_n=1, 22",Q,769786.0,Z,2.0,Pressed,1837,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,601.0,SECOND,second N-BACK,"LOP_n=1, 23",Q,771676.0,/,/,Pressed,285,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,604.0,SECOND,second N-BACK,"LOP_n=1, 24",Q,773352.0,Z,2.0,Pressed,71,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,607.0,SECOND,second N-BACK,"LOP_n=1, 25",Q,775297.0,Z,2.0,Pressed,339,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,610.0,SECOND,second N-BACK,"LOP_n=1, 26",Q,777096.0,/,/,Pressed,193,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,613.0,SECOND,second N-BACK,"LOP_n=1, 27",Q,778984.0,Z,2.0,Pressed,283,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,616.0,SECOND,second N-BACK,"LOP_n=1, 28",Q,780659.0,Z,2.0,Pressed,70,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,619.0,SECOND,second N-BACK,"LOP_n=1, 29",Q,782297.0,Z,2.0,Pressed,33,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,622.0,SECOND,second N-BACK,"LOP_n=1, 30",Q,784358.0,Z,2.0,Pressed,458,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,632.0,SECOND,second N-BACK,"LOP_n=2, 1",Q,793320.0,Z,2.0,Pressed,403,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,635.0,SECOND,second N-BACK,"LOP_n=2, 2",Q,795277.0,Z,2.0,Pressed,352,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,638.0,SECOND,second N-BACK,"LOP_n=2, 3",Q,797193.0,Z,2.0,Pressed,311,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,641.0,SECOND,second N-BACK,"LOP_n=2, 4",Q,799078.0,Z,2.0,Pressed,280,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,644.0,SECOND,second N-BACK,"LOP_n=2, 5",Q,800873.0,Z,2.0,Pressed,190,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,647.0,SECOND,second N-BACK,"LOP_n=2, 6",Q,802733.0,/,/,Pressed,255,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,650.0,SECOND,second N-BACK,"LOP_n=2, 7",Q,804523.0,Z,2.0,Pressed,185,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,653.0,SECOND,second N-BACK,"LOP_n=2, 8",Q,807024.0,Z,2.0,Pressed,896,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,656.0,SECOND,second N-BACK,"LOP_n=2, 9",Q,808990.0,Z,2.0,Pressed,361,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,659.0,SECOND,second N-BACK,"LOP_n=2, 10",Q,810659.0,Z,2.0,Pressed,64,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,662.0,SECOND,second N-BACK,"LOP_n=2, 11",Q,812478.0,Z,2.0,Pressed,214,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,665.0,SECOND,second N-BACK,"LOP_n=2, 12",Q,814263.0,Z,2.0,Pressed,180,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,668.0,SECOND,second N-BACK,"LOP_n=2, 13",Q,816225.0,Z,2.0,Pressed,357,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,671.0,SECOND,second N-BACK,"LOP_n=2, 14",Q,819198.0,Z,2.0,Pressed,1368,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,674.0,SECOND,second N-BACK,"LOP_n=2, 15",Q,821198.0,Z,2.0,Pressed,395,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,677.0,SECOND,second N-BACK,"LOP_n=2, 16",Q,823055.0,Z,2.0,Pressed,252,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,680.0,SECOND,second N-BACK,"LOP_n=2, 17",Q,825344.0,Z,2.0,Pressed,824,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,683.0,SECOND,second N-BACK,"LOP_n=2, 18",Q,827247.0,Z,2.0,Pressed,298,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,686.0,SECOND,second N-BACK,"LOP_n=2, 19",Q,829026.0,Z,2.0,Pressed,174,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,689.0,SECOND,second N-BACK,"LOP_n=2, 20",Q,830820.0,Z,2.0,Pressed,189,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,692.0,SECOND,second N-BACK,"LOP_n=2, 21",Q,832525.0,Z,2.0,Pressed,100,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,695.0,SECOND,second N-BACK,"LOP_n=2, 22",Q,834301.0,/,/,Pressed,171,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,698.0,SECOND,second N-BACK,"LOP_n=2, 23",Q,835995.0,Z,2.0,Pressed,89,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,701.0,SECOND,second N-BACK,"LOP_n=2, 24",Q,839390.0,Z,2.0,Pressed,1790,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,704.0,SECOND,second N-BACK,"LOP_n=2, 25",Q,841088.0,/,/,Pressed,94,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,707.0,SECOND,second N-BACK,"LOP_n=2, 26",Q,842736.0,Z,2.0,Pressed,44,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,710.0,SECOND,second N-BACK,"LOP_n=2, 27",Q,844820.0,Z,2.0,Pressed,478,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,713.0,SECOND,second N-BACK,"LOP_n=2, 28",Q,846526.0,Z,2.0,Pressed,100,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,716.0,SECOND,second N-BACK,"LOP_n=2, 29",Q,848292.0,/,/,Pressed,161,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,719.0,SECOND,second N-BACK,"LOP_n=2, 30",Q,850244.0,Z,2.0,Pressed,347,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,722.0,SECOND,second N-BACK,"LOP_n=2, 31",Q,852176.0,Z,2.0,Pressed,327,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,725.0,SECOND,second N-BACK,"LOP_n=2, 32",Q,854020.0,Z,2.0,Pressed,240,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,728.0,SECOND,second N-BACK,"LOP_n=2, 33",Q,855898.0,Z,2.0,Pressed,274,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,731.0,SECOND,second N-BACK,"LOP_n=2, 34",Q,857620.0,Z,2.0,Pressed,117,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,734.0,SECOND,second N-BACK,"LOP_n=2, 35",Q,859588.0,Z,2.0,Pressed,363,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,737.0,SECOND,second N-BACK,"LOP_n=2, 36",Q,861313.0,Z,2.0,Pressed,120,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,740.0,SECOND,second N-BACK,"LOP_n=2, 37",Q,863404.0,Z,2.0,Pressed,486,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,743.0,SECOND,second N-BACK,"LOP_n=2, 38",Q,865310.0,Z,2.0,Pressed,301,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,746.0,SECOND,second N-BACK,"LOP_n=2, 39",Q,867903.0,Z,2.0,Pressed,1015,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,749.0,SECOND,second N-BACK,"LOP_n=2, 40",Q,869643.0,/,/,Pressed,134,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,752.0,SECOND,second N-BACK,"LOP_n=2, 41",Q,871520.0,Z,2.0,Pressed,272,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,755.0,SECOND,second N-BACK,"LOP_n=2, 42",Q,873345.0,Z,2.0,Pressed,221,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,758.0,SECOND,second N-BACK,"LOP_n=2, 43",Q,875161.0,Z,2.0,Pressed,211,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,761.0,SECOND,second N-BACK,"LOP_n=2, 44",Q,876949.0,Z,2.0,Pressed,182,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,764.0,SECOND,second N-BACK,"LOP_n=2, 45",Q,878789.0,Z,2.0,Pressed,235,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,778.0,SECOND,second N-BACK,"LOP_n=3, 1",Q,893147.0,/,/,Pressed,168,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,781.0,SECOND,second N-BACK,"LOP_n=3, 2",Q,895030.0,Z,2.0,Pressed,278,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,784.0,SECOND,second N-BACK,"LOP_n=3, 3",Q,896931.0,Z,2.0,Pressed,296,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,787.0,SECOND,second N-BACK,"LOP_n=3, 4",Q,899070.0,Z,2.0,Pressed,534,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,790.0,SECOND,second N-BACK,"LOP_n=3, 5",Q,900939.0,Z,2.0,Pressed,264,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,793.0,SECOND,second N-BACK,"LOP_n=3, 6",Q,902743.0,/,/,Pressed,199,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,796.0,SECOND,second N-BACK,"LOP_n=3, 7",Q,904502.0,Z,2.0,Pressed,154,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,799.0,SECOND,second N-BACK,"LOP_n=3, 8",Q,906416.0,Z,2.0,Pressed,309,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,802.0,SECOND,second N-BACK,"LOP_n=3, 9",Q,908324.0,Z,2.0,Pressed,303,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,805.0,SECOND,second N-BACK,"LOP_n=3, 10",Q,910260.0,Z,2.0,Pressed,331,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,808.0,SECOND,second N-BACK,"LOP_n=3, 11",Q,912251.0,Z,2.0,Pressed,386,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,811.0,SECOND,second N-BACK,"LOP_n=3, 12",Q,914041.0,/,/,Pressed,185,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,814.0,SECOND,second N-BACK,"LOP_n=3, 13",Q,915909.0,Z,2.0,Pressed,263,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,817.0,SECOND,second N-BACK,"LOP_n=3, 14",Q,917712.0,/,/,Pressed,199,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,820.0,SECOND,second N-BACK,"LOP_n=3, 15",Q,919496.0,/,/,Pressed,179,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,823.0,SECOND,second N-BACK,"LOP_n=3, 16",Q,921218.0,Z,2.0,Pressed,117,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,826.0,SECOND,second N-BACK,"LOP_n=3, 17",Q,923072.0,/,/,Pressed,404,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,829.0,SECOND,second N-BACK,"LOP_n=3, 18",Q,925176.0,/,/,Pressed,499,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,832.0,SECOND,second N-BACK,"LOP_n=3, 19",Q,926947.0,/,/,Pressed,166,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,835.0,SECOND,second N-BACK,"LOP_n=3, 20",Q,928644.0,Z,2.0,Pressed,92,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,838.0,SECOND,second N-BACK,"LOP_n=3, 21",Q,930657.0,Z,2.0,Pressed,408,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,841.0,SECOND,second N-BACK,"LOP_n=3, 22",Q,932545.0,Z,2.0,Pressed,283,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,844.0,SECOND,second N-BACK,"LOP_n=3, 23",Q,934238.0,Z,2.0,Pressed,88,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,847.0,SECOND,second N-BACK,"LOP_n=3, 24",Q,935975.0,Z,2.0,Pressed,132,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,850.0,SECOND,second N-BACK,"LOP_n=3, 25",Q,937874.0,/,/,Pressed,294,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,853.0,SECOND,second N-BACK,"LOP_n=3, 26",Q,939729.0,Z,2.0,Pressed,250,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,856.0,SECOND,second N-BACK,"LOP_n=3, 27",Q,941513.0,Z,2.0,Pressed,179,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,859.0,SECOND,second N-BACK,"LOP_n=3, 28",Q,943319.0,Z,2.0,Pressed,201,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,862.0,SECOND,second N-BACK,"LOP_n=3, 29",Q,945212.0,Z,2.0,Pressed,288,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,865.0,SECOND,second N-BACK,"LOP_n=3, 30",Q,947182.0,/,/,Pressed,365,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,882.0,SECOND,second N-BACK,"LOP_n=4, 1",Q,962626.0,Z,2.0,Pressed,864,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,885.0,SECOND,second N-BACK,"LOP_n=4, 2",Q,964497.0,Z,2.0,Pressed,266,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,888.0,SECOND,second N-BACK,"LOP_n=4, 3",Q,967031.0,Z,2.0,Pressed,930,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,891.0,SECOND,second N-BACK,"LOP_n=4, 4",Q,968733.0,Z,2.0,Pressed,97,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,894.0,SECOND,second N-BACK,"LOP_n=4, 5",Q,970724.0,Z,2.0,Pressed,386,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,897.0,SECOND,second N-BACK,"LOP_n=4, 6",Q,972605.0,/,/,Pressed,276,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,900.0,SECOND,second N-BACK,"LOP_n=4, 7",Q,974398.0,Z,2.0,Pressed,188,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,903.0,SECOND,second N-BACK,"LOP_n=4, 8",Q,976290.0,/,/,Pressed,287,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,906.0,SECOND,second N-BACK,"LOP_n=4, 9",Q,977919.0,Z,2.0,Pressed,24,/; Z,Correct
1106.0,Emotion Induction(EI),C to D,M,26.0,909.0,SECOND,second N-BACK,"LOP_n=4, 10",Q,979646.0,/,/,Pressed,117,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,912.0,SECOND,second N-BACK,"LOP_n=4, 11",Q,981303.0,/,/,Pressed,52,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,915.0,SECOND,second N-BACK,"LOP_n=4, 12",Q,983243.0,/,/,Pressed,336,/; Z,Incorrect
1106.0,Emotion Induction(EI),C to D,M,26.0,918.0,SECOND,second N-BACK,"LOP_n=4, 13",Q,985080.0,Z,2.0,Pressed,232,/; Z,Correct
