order,participant_group,participant_id,session_id,block_name,trial_name,event_name,cumulative_time,participant_response,key,pressed_or_released,correct_response,r_reaction_time,error_code,all_loction_trial_variable,cr,reaction_time_ms,correct_response_clean,accuracy,nback_level,session_number,rt_too_fast,rt_too_slow,rt_valid
399,B,1122,1st,n_back1,"LOP_n=4, 10",Q,567068,Z,Z,Pressed,248,/; Z,C,,Correct,248.0,/; Z,1,4,1,False,False,True
402,B,1122,1st,n_back1,"LOP_n=4, 11",Q,569754,Z,Z,Pressed,1081,/; Z,C,,Correct,1081.0,/; Z,1,4,1,False,False,True
405,B,1122,1st,n_back1,"LOP_n=4, 12",Q,572093,/,/,Pressed,734,/; Z,C,,Incorrect,734.0,/; Z,0,4,1,False,False,True
408,B,1122,1st,n_back1,"LOP_n=4, 13",Q,575056,/,/,Pressed,1358,/; Z,C,,Correct,1358.0,/; Z,1,4,1,False,False,True
411,B,1122,1st,n_back1,"LOP_n=4, 14",Q,577298,/,/,Pressed,637,/; Z,C,,Incorrect,637.0,/; Z,0,4,1,False,False,True
414,B,1122,1st,n_back1,"LOP_n=4, 15",Q,579305,Z,Z,Pressed,402,/; Z,C,,Correct,402.0,/; Z,1,4,1,False,False,True
417,B,1122,1st,n_back1,"LOP_n=4, 16",Q,583152,/,/,Pressed,2242,/; Z,C,,Incorrect,2242.0,/; Z,0,4,1,False,False,True
420,B,1122,1st,n_back1,"LOP_n=4, 17",Q,585334,/,/,Pressed,577,/; Z,C,,Incorrect,577.0,/; Z,0,4,1,False,False,True
423,B,1122,1st,n_back1,"LOP_n=4, 18",Q,587673,Z,Z,Pressed,734,/; Z,C,,Correct,734.0,/; Z,1,4,1,False,False,True
426,B,1122,1st,n_back1,"LOP_n=4, 19",Q,591194,Z,Z,Pressed,1915,/; Z,C,,Correct,1915.0,/; Z,1,4,1,False,False,True
429,B,1122,1st,n_back1,"LOP_n=4, 20",Q,593158,/,/,Pressed,359,/; Z,C,,Incorrect,359.0,/; Z,0,4,1,False,False,True
432,B,1122,1st,n_back1,"LOP_n=4, 21",Q,595227,/,/,Pressed,464,/; Z,C,,Incorrect,464.0,/; Z,0,4,1,False,False,True
435,B,1122,1st,n_back1,"LOP_n=4, 22",Q,597581,Z,Z,Pressed,749,/; Z,C,,Correct,749.0,/; Z,1,4,1,False,False,True
438,B,1122,1st,n_back1,"LOP_n=4, 23",Q,600467,Z,Z,Pressed,1280,/; Z,C,,Incorrect,1280.0,/; Z,0,4,1,False,False,True
441,B,1122,1st,n_back1,"LOP_n=4, 24",Q,612077,,,,10005,/; Z,NR,,Not Respond,10005.0,/; Z,0,4,1,False,True,False
444,B,1122,1st,n_back1,"LOP_n=4, 25",Q,615795,/,/,Pressed,2113,/; Z,C,,Incorrect,2113.0,/; Z,0,4,1,False,False,True
447,B,1122,1st,n_back1,"LOP_n=4, 26",Q,622037,Z,Z,Pressed,4636,/; Z,C,,Correct,4636.0,/; Z,1,4,1,False,False,True
450,B,1122,1st,n_back1,"LOP_n=4, 27",Q,624629,Z,Z,Pressed,986,/; Z,C,,Correct,986.0,/; Z,1,4,1,False,False,True
453,B,1122,1st,n_back1,"LOP_n=4, 28",Q,629487,Z,Z,Pressed,3253,/; Z,C,,Correct,3253.0,/; Z,1,4,1,False,False,True
456,B,1122,1st,n_back1,"LOP_n=4, 29",Q,631740,/,/,Pressed,648,/; Z,C,,Incorrect,648.0,/; Z,0,4,1,False,False,True
459,B,1122,1st,n_back1,"LOP_n=4, 30",Q,633668,/,/,Pressed,321,/; Z,C,,Incorrect,321.0,/; Z,0,4,1,False,False,True
479,B,1122,1st,n_back2,"LOP_n=1, 1",Q,829551,Z,Z,Pressed,1066,/; Z,C,,Correct,1066.0,/; Z,1,1,1,False,False,True
482,B,1122,1st,n_back2,"LOP_n=1, 2",Q,833024,Z,Z,Pressed,1867,/; Z,C,,Correct,1867.0,/; Z,1,1,1,False,False,True
485,B,1122,1st,n_back2,"LOP_n=1, 3",Q,834930,Z,Z,Pressed,302,/; Z,C,,Correct,302.0,/; Z,1,1,1,False,False,True
488,B,1122,1st,n_back2,"LOP_n=1, 4",Q,836860,Z,Z,Pressed,325,/; Z,C,,Correct,325.0,/; Z,1,1,1,False,False,True
491,B,1122,1st,n_back2,"LOP_n=1, 5",Q,838695,/,/,Pressed,231,/; Z,C,,Correct,231.0,/; Z,1,1,1,False,False,True
494,B,1122,1st,n_back2,"LOP_n=1, 6",Q,841088,Z,Z,Pressed,788,/; Z,C,,Correct,788.0,/; Z,1,1,1,False,False,True
497,B,1122,1st,n_back2,"LOP_n=1, 7",Q,843357,Z,Z,Pressed,663,/; Z,C,,Correct,663.0,/; Z,1,1,1,False,False,True
500,B,1122,1st,n_back2,"LOP_n=1, 8",Q,845648,Z,Z,Pressed,685,/; Z,C,,Correct,685.0,/; Z,1,1,1,False,False,True
503,B,1122,1st,n_back2,"LOP_n=1, 9",Q,847773,Z,Z,Pressed,519,/; Z,C,,Correct,519.0,/; Z,1,1,1,False,False,True
506,B,1122,1st,n_back2,"LOP_n=1, 10",Q,849556,Z,Z,Pressed,177,/; Z,C,,Correct,177.0,/; Z,1,1,1,False,False,True
509,B,1122,1st,n_back2,"LOP_n=1, 11",Q,851607,Z,Z,Pressed,446,/; Z,C,,Correct,446.0,/; Z,1,1,1,False,False,True
512,B,1122,1st,n_back2,"LOP_n=1, 12",Q,856766,Z,Z,Pressed,3757,/; Z,C,,Correct,3757.0,/; Z,1,1,1,False,False,True
515,B,1122,1st,n_back2,"LOP_n=1, 13",Q,858743,Z,Z,Pressed,372,/; Z,C,,Correct,372.0,/; Z,1,1,1,False,False,True
518,B,1122,1st,n_back2,"LOP_n=1, 14",Q,860695,Z,Z,Pressed,347,/; Z,C,,Correct,347.0,/; Z,1,1,1,False,False,True
521,B,1122,1st,n_back2,"LOP_n=1, 15",Q,862344,Z,Z,Pressed,43,/; Z,C,,Correct,43.0,/; Z,1,1,1,True,False,False
524,B,1122,1st,n_back2,"LOP_n=1, 16",Q,864601,Z,Z,Pressed,650,/; Z,C,,Correct,650.0,/; Z,1,1,1,False,False,True
527,B,1122,1st,n_back2,"LOP_n=1, 17",Q,866562,Z,Z,Pressed,356,/; Z,C,,Correct,356.0,/; Z,1,1,1,False,False,True
530,B,1122,1st,n_back2,"LOP_n=1, 18",Q,868943,Z,Z,Pressed,776,/; Z,C,,Correct,776.0,/; Z,1,1,1,False,False,True
533,B,1122,1st,n_back2,"LOP_n=1, 19",Q,872058,Z,Z,Pressed,1510,/; Z,C,,Correct,1510.0,/; Z,1,1,1,False,False,True
536,B,1122,1st,n_back2,"LOP_n=1, 20",Q,874498,Z,Z,Pressed,835,/; Z,C,,Correct,835.0,/; Z,1,1,1,False,False,True
539,B,1122,1st,n_back2,"LOP_n=1, 21",Q,876167,Z,Z,Pressed,64,/; Z,C,,Correct,64.0,/; Z,1,1,1,True,False,False
542,B,1122,1st,n_back2,"LOP_n=1, 22",Q,878545,Z,Z,Pressed,773,/; Z,C,,Correct,773.0,/; Z,1,1,1,False,False,True
545,B,1122,1st,n_back2,"LOP_n=1, 23",Q,880810,Z,Z,Pressed,659,/; Z,C,,Correct,659.0,/; Z,1,1,1,False,False,True
548,B,1122,1st,n_back2,"LOP_n=1, 24",Q,883539,Z,Z,Pressed,1124,/; Z,C,,Correct,1124.0,/; Z,1,1,1,False,False,True
551,B,1122,1st,n_back2,"LOP_n=1, 25",Q,885508,Z,Z,Pressed,364,/; Z,C,,Correct,364.0,/; Z,1,1,1,False,False,True
554,B,1122,1st,n_back2,"LOP_n=1, 26",Q,889108,/,/,Pressed,2044,/; Z,C,,Correct,2044.0,/; Z,1,1,1,False,False,True
557,B,1122,1st,n_back2,"LOP_n=1, 27",Q,891940,Z,Z,Pressed,1227,/; Z,C,,Correct,1227.0,/; Z,1,1,1,False,False,True
560,B,1122,1st,n_back2,"LOP_n=1, 28",Q,893664,/,/,Pressed,118,/; Z,C,,Correct,118.0,/; Z,1,1,1,False,False,True
563,B,1122,1st,n_back2,"LOP_n=1, 29",Q,895401,Z,Z,Pressed,132,/; Z,C,,Correct,132.0,/; Z,1,1,1,False,False,True
566,B,1122,1st,n_back2,"LOP_n=1, 30",Q,898046,Z,Z,Pressed,1040,/; Z,C,,Correct,1040.0,/; Z,1,1,1,False,False,True
576,B,1122,1st,n_back2,"LOP_n=2, 1",Q,913168,Z,Z,Pressed,2921,/; Z,C,,Correct,2921.0,/; Z,1,2,1,False,False,True
579,B,1122,1st,n_back2,"LOP_n=2, 2",Q,916581,Z,Z,Pressed,1808,/; Z,C,,Correct,1808.0,/; Z,1,2,1,False,False,True
582,B,1122,1st,n_back2,"LOP_n=2, 3",Q,918449,Z,Z,Pressed,263,/; Z,C,,Correct,263.0,/; Z,1,2,1,False,False,True
585,B,1122,1st,n_back2,"LOP_n=2, 4",Q,920539,Z,Z,Pressed,485,/; Z,C,,Correct,485.0,/; Z,1,2,1,False,False,True
588,B,1122,1st,n_back2,"LOP_n=2, 5",Q,922869,Z,Z,Pressed,724,/; Z,C,,Correct,724.0,/; Z,1,2,1,False,False,True
591,B,1122,1st,n_back2,"LOP_n=2, 6",Q,924944,Z,Z,Pressed,469,/; Z,C,,Correct,469.0,/; Z,1,2,1,False,False,True
594,B,1122,1st,n_back2,"LOP_n=2, 7",Q,926838,Z,Z,Pressed,288,/; Z,C,,Correct,288.0,/; Z,1,2,1,False,False,True
597,B,1122,1st,n_back2,"LOP_n=2, 8",Q,929541,Z,Z,Pressed,1098,/; Z,C,,Correct,1098.0,/; Z,1,2,1,False,False,True
600,B,1122,1st,n_back2,"LOP_n=2, 9",Q,932236,Z,Z,Pressed,1090,/; Z,C,,Correct,1090.0,/; Z,1,2,1,False,False,True
603,B,1122,1st,n_back2,"LOP_n=2, 10",Q,936336,Z,Z,Pressed,2495,/; Z,C,,Correct,2495.0,/; Z,1,2,1,False,False,True
606,B,1122,1st,n_back2,"LOP_n=2, 11",Q,940414,/,/,Pressed,2473,/; Z,C,,Incorrect,2473.0,/; Z,0,2,1,False,False,True
609,B,1122,1st,n_back2,"LOP_n=2, 12",Q,942306,Z,Z,Pressed,286,/; Z,C,,Correct,286.0,/; Z,1,2,1,False,False,True
612,B,1122,1st,n_back2,"LOP_n=2, 13",Q,946328,Z,Z,Pressed,2416,/; Z,C,,Correct,2416.0,/; Z,1,2,1,False,False,True
615,B,1122,1st,n_back2,"LOP_n=2, 14",Q,949777,Z,Z,Pressed,1844,/; Z,C,,Correct,1844.0,/; Z,1,2,1,False,False,True
618,B,1122,1st,n_back2,"LOP_n=2, 15",Q,951527,/,/,Pressed,144,/; Z,C,,Correct,144.0,/; Z,1,2,1,False,False,True
621,B,1122,1st,n_back2,"LOP_n=2, 16",Q,955288,Z,Z,Pressed,2156,/; Z,C,,Correct,2156.0,/; Z,1,2,1,False,False,True
624,B,1122,1st,n_back2,"LOP_n=2, 17",Q,957557,Z,Z,Pressed,664,/; Z,C,,Correct,664.0,/; Z,1,2,1,False,False,True
627,B,1122,1st,n_back2,"LOP_n=2, 18",Q,959759,Z,Z,Pressed,597,/; Z,C,,Correct,597.0,/; Z,1,2,1,False,False,True
630,B,1122,1st,n_back2,"LOP_n=2, 19",Q,962393,Z,Z,Pressed,1029,/; Z,C,,Correct,1029.0,/; Z,1,2,1,False,False,True
633,B,1122,1st,n_back2,"LOP_n=2, 20",Q,965474,Z,Z,Pressed,1476,/; Z,C,,Correct,1476.0,/; Z,1,2,1,False,False,True
636,B,1122,1st,n_back2,"LOP_n=2, 21",Q,968354,/,/,Pressed,1275,/; Z,C,,Correct,1275.0,/; Z,1,2,1,False,False,True
639,B,1122,1st,n_back2,"LOP_n=2, 22",Q,972408,Z,Z,Pressed,2449,/; Z,C,,Correct,2449.0,/; Z,1,2,1,False,False,True
642,B,1122,1st,n_back2,"LOP_n=2, 23",Q,976477,Z,Z,Pressed,2463,/; Z,C,,Correct,2463.0,/; Z,1,2,1,False,False,True
645,B,1122,1st,n_back2,"LOP_n=2, 24",Q,978812,Z,Z,Pressed,730,/; Z,C,,Correct,730.0,/; Z,1,2,1,False,False,True
648,B,1122,1st,n_back2,"LOP_n=2, 25",Q,981545,Z,Z,Pressed,1128,/; Z,C,,Correct,1128.0,/; Z,1,2,1,False,False,True
651,B,1122,1st,n_back2,"LOP_n=2, 26",Q,983746,Z,Z,Pressed,595,/; Z,C,,Correct,595.0,/; Z,1,2,1,False,False,True
654,B,1122,1st,n_back2,"LOP_n=2, 27",Q,986154,Z,Z,Pressed,803,/; Z,C,,Correct,803.0,/; Z,1,2,1,False,False,True
657,B,1122,1st,n_back2,"LOP_n=2, 28",Q,991504,Z,Z,Pressed,3745,/; Z,C,,Correct,3745.0,/; Z,1,2,1,False,False,True
660,B,1122,1st,n_back2,"LOP_n=2, 29",Q,996046,/,/,Pressed,2936,/; Z,C,,Correct,2936.0,/; Z,1,2,1,False,False,True
663,B,1122,1st,n_back2,"LOP_n=2, 30",Q,999796,Z,Z,Pressed,2144,/; Z,C,,Correct,2144.0,/; Z,1,2,1,False,False,True
666,B,1122,1st,n_back2,"LOP_n=2, 31",Q,1004639,Z,Z,Pressed,3238,/; Z,C,,Correct,3238.0,/; Z,1,2,1,False,False,True
669,B,1122,1st,n_back2,"LOP_n=2, 32",Q,1007148,Z,Z,Pressed,904,/; Z,C,,Correct,904.0,/; Z,1,2,1,False,False,True
672,B,1122,1st,n_back2,"LOP_n=2, 33",Q,1012279,Z,Z,Pressed,3526,/; Z,C,,Correct,3526.0,/; Z,1,2,1,False,False,True
675,B,1122,1st,n_back2,"LOP_n=2, 34",Q,1016631,Z,Z,Pressed,2747,/; Z,C,,Correct,2747.0,/; Z,1,2,1,False,False,True
678,B,1122,1st,n_back2,"LOP_n=2, 35",Q,1019765,Z,Z,Pressed,1529,/; Z,C,,Correct,1529.0,/; Z,1,2,1,False,False,True
681,B,1122,1st,n_back2,"LOP_n=2, 36",Q,1022471,/,/,Pressed,1100,/; Z,C,,Correct,1100.0,/; Z,1,2,1,False,False,True
684,B,1122,1st,n_back2,"LOP_n=2, 37",Q,1024324,Z,Z,Pressed,248,/; Z,C,,Correct,248.0,/; Z,1,2,1,False,False,True
687,B,1122,1st,n_back2,"LOP_n=2, 38",Q,1026698,Z,Z,Pressed,768,/; Z,C,,Correct,768.0,/; Z,1,2,1,False,False,True
690,B,1122,1st,n_back2,"LOP_n=2, 39",Q,1029976,Z,Z,Pressed,1672,/; Z,C,,Correct,1672.0,/; Z,1,2,1,False,False,True
693,B,1122,1st,n_back2,"LOP_n=2, 40",Q,1033414,Z,Z,Pressed,1833,/; Z,C,,Correct,1833.0,/; Z,1,2,1,False,False,True
696,B,1122,1st,n_back2,"LOP_n=2, 41",Q,1038832,/,/,Pressed,3813,/; Z,C,,Incorrect,3813.0,/; Z,0,2,1,False,False,True
699,B,1122,1st,n_back2,"LOP_n=2, 42",Q,1042218,/,/,Pressed,1781,/; Z,C,,Incorrect,1781.0,/; Z,0,2,1,False,False,True
702,B,1122,1st,n_back2,"LOP_n=2, 43",Q,1046172,Z,Z,Pressed,2348,/; Z,C,,Correct,2348.0,/; Z,1,2,1,False,False,True
705,B,1122,1st,n_back2,"LOP_n=2, 44",Q,1048984,Z,Z,Pressed,1206,/; Z,C,,Correct,1206.0,/; Z,1,2,1,False,False,True
708,B,1122,1st,n_back2,"LOP_n=2, 45",Q,1051757,Z,Z,Pressed,1167,/; Z,C,,Correct,1167.0,/; Z,1,2,1,False,False,True
722,B,1122,1st,n_back2,"LOP_n=3, 1",Q,1129780,Z,Z,Pressed,1477,/; Z,C,,Correct,1477.0,/; Z,1,3,1,False,False,True
725,B,1122,1st,n_back2,"LOP_n=3, 2",Q,1132988,Z,Z,Pressed,1603,/; Z,C,,Incorrect,1603.0,/; Z,0,3,1,False,False,True
728,B,1122,1st,n_back2,"LOP_n=3, 3",Q,1135010,Z,Z,Pressed,417,/; Z,C,,Correct,417.0,/; Z,1,3,1,False,False,True
731,B,1122,1st,n_back2,"LOP_n=3, 4",Q,1138404,/,/,Pressed,1789,/; Z,C,,Incorrect,1789.0,/; Z,0,3,1,False,False,True
734,B,1122,1st,n_back2,"LOP_n=3, 5",Q,1140642,Z,Z,Pressed,633,/; Z,C,,Correct,633.0,/; Z,1,3,1,False,False,True
737,B,1122,1st,n_back2,"LOP_n=3, 6",Q,1143285,/,/,Pressed,1038,/; Z,C,,Incorrect,1038.0,/; Z,0,3,1,False,False,True
740,B,1122,1st,n_back2,"LOP_n=3, 7",Q,1145536,Z,Z,Pressed,646,/; Z,C,,Correct,646.0,/; Z,1,3,1,False,False,True
743,B,1122,1st,n_back2,"LOP_n=3, 8",Q,1155010,/,/,Pressed,7869,/; Z,C,,Incorrect,7869.0,/; Z,0,3,1,False,True,False
746,B,1122,1st,n_back2,"LOP_n=3, 9",Q,1160014,/,/,Pressed,3399,/; Z,C,,Incorrect,3399.0,/; Z,0,3,1,False,False,True
749,B,1122,1st,n_back2,"LOP_n=3, 10",Q,1164301,Z,Z,Pressed,2682,/; Z,C,,Correct,2682.0,/; Z,1,3,1,False,False,True
752,B,1122,1st,n_back2,"LOP_n=3, 11",Q,1172404,/,/,Pressed,6497,/; Z,C,,Incorrect,6497.0,/; Z,0,3,1,False,True,False
755,B,1122,1st,n_back2,"LOP_n=3, 12",Q,1174834,/,/,Pressed,825,/; Z,C,,Incorrect,825.0,/; Z,0,3,1,False,False,True
758,B,1122,1st,n_back2,"LOP_n=3, 13",Q,1176674,/,/,Pressed,235,/; Z,C,,Correct,235.0,/; Z,1,3,1,False,False,True
761,B,1122,1st,n_back2,"LOP_n=3, 14",Q,1178328,Z,Z,Pressed,49,/; Z,C,,Correct,49.0,/; Z,1,3,1,True,False,False
764,B,1122,1st,n_back2,"LOP_n=3, 15",Q,1182215,/,/,Pressed,2282,/; Z,C,,Incorrect,2282.0,/; Z,0,3,1,False,False,True
767,B,1122,1st,n_back2,"LOP_n=3, 16",Q,1185246,Z,Z,Pressed,1426,/; Z,C,,Correct,1426.0,/; Z,1,3,1,False,False,True
770,B,1122,1st,n_back2,"LOP_n=3, 17",Q,1189042,/,/,Pressed,2191,/; Z,C,,Incorrect,2191.0,/; Z,0,3,1,False,False,True
773,B,1122,1st,n_back2,"LOP_n=3, 18",Q,1191034,Z,Z,Pressed,387,/; Z,C,,Correct,387.0,/; Z,1,3,1,False,False,True
776,B,1122,1st,n_back2,"LOP_n=3, 19",Q,1196350,/,/,Pressed,3711,/; Z,C,,Incorrect,3711.0,/; Z,0,3,1,False,False,True
779,B,1122,1st,n_back2,"LOP_n=3, 20",Q,1198333,/,/,Pressed,377,/; Z,C,,Correct,377.0,/; Z,1,3,1,False,False,True
782,B,1122,1st,n_back2,"LOP_n=3, 21",Q,1200166,Z,Z,Pressed,228,/; Z,C,,Correct,228.0,/; Z,1,3,1,False,False,True
785,B,1122,1st,n_back2,"LOP_n=3, 22",Q,1203419,Z,Z,Pressed,1648,/; Z,C,,Correct,1648.0,/; Z,1,3,1,False,False,True
788,B,1122,1st,n_back2,"LOP_n=3, 23",Q,1207256,Z,Z,Pressed,2232,/; Z,C,,Correct,2232.0,/; Z,1,3,1,False,False,True
791,B,1122,1st,n_back2,"LOP_n=3, 24",Q,1209252,/,/,Pressed,391,/; Z,C,,Incorrect,391.0,/; Z,0,3,1,False,False,True
794,B,1122,1st,n_back2,"LOP_n=3, 25",Q,1211954,/,/,Pressed,1097,/; Z,C,,Incorrect,1097.0,/; Z,0,3,1,False,False,True
797,B,1122,1st,n_back2,"LOP_n=3, 26",Q,1215771,Z,Z,Pressed,2212,/; Z,C,,Correct,2212.0,/; Z,1,3,1,False,False,True
800,B,1122,1st,n_back2,"LOP_n=3, 27",Q,1217672,/,/,Pressed,296,/; Z,C,,Correct,296.0,/; Z,1,3,1,False,False,True
803,B,1122,1st,n_back2,"LOP_n=3, 28",Q,1225446,/,/,Pressed,6168,/; Z,C,,Incorrect,6168.0,/; Z,0,3,1,False,True,False
806,B,1122,1st,n_back2,"LOP_n=3, 29",Q,1229466,Z,Z,Pressed,2461,/; Z,C,,Correct,2461.0,/; Z,1,3,1,False,False,True
809,B,1122,1st,n_back2,"LOP_n=3, 30",Q,1231685,/,/,Pressed,614,/; Z,C,,Incorrect,614.0,/; Z,0,3,1,False,False,True
826,B,1122,1st,n_back2,"LOP_n=4, 1",Q,1270522,Z,Z,Pressed,1768,/; Z,C,,Correct,1768.0,/; Z,1,4,1,False,False,True
829,B,1122,1st,n_back2,"LOP_n=4, 2",Q,1274756,Z,Z,Pressed,2629,/; Z,C,,Correct,2629.0,/; Z,1,4,1,False,False,True
832,B,1122,1st,n_back2,"LOP_n=4, 3",Q,1276980,/,/,Pressed,619,/; Z,C,,Incorrect,619.0,/; Z,0,4,1,False,False,True
835,B,1122,1st,n_back2,"LOP_n=4, 4",Q,1281113,/,/,Pressed,2528,/; Z,C,,Incorrect,2528.0,/; Z,0,4,1,False,False,True
838,B,1122,1st,n_back2,"LOP_n=4, 5",Q,1283054,Z,Z,Pressed,335,/; Z,C,,Correct,335.0,/; Z,1,4,1,False,False,True
841,B,1122,1st,n_back2,"LOP_n=4, 6",Q,1286727,/,/,Pressed,2068,/; Z,C,,Correct,2068.0,/; Z,1,4,1,False,False,True
844,B,1122,1st,n_back2,"LOP_n=4, 7",Q,1289793,Z,Z,Pressed,1461,/; Z,C,,Incorrect,1461.0,/; Z,0,4,1,False,False,True
847,B,1122,1st,n_back2,"LOP_n=4, 8",Q,1292057,Z,Z,Pressed,659,/; Z,C,,Correct,659.0,/; Z,1,4,1,False,False,True
850,B,1122,1st,n_back2,"LOP_n=4, 9",Q,1293932,/,/,Pressed,270,/; Z,C,,Incorrect,270.0,/; Z,0,4,1,False,False,True
853,B,1122,1st,n_back2,"LOP_n=4, 10",Q,1297434,Z,Z,Pressed,1897,/; Z,C,,Correct,1897.0,/; Z,1,4,1,False,False,True
856,B,1122,1st,n_back2,"LOP_n=4, 11",Q,1300943,Z,Z,Pressed,1904,/; Z,C,,Correct,1904.0,/; Z,1,4,1,False,False,True
859,B,1122,1st,n_back2,"LOP_n=4, 12",Q,1303438,/,/,Pressed,890,/; Z,C,,Incorrect,890.0,/; Z,0,4,1,False,False,True
862,B,1122,1st,n_back2,"LOP_n=4, 13",Q,1310349,Z,Z,Pressed,5306,/; Z,C,,Correct,5306.0,/; Z,1,4,1,False,True,False
865,B,1122,1st,n_back2,"LOP_n=4, 14",Q,1311981,/,/,Pressed,27,/; Z,C,,Incorrect,27.0,/; Z,0,4,1,True,False,False
868,B,1122,1st,n_back2,"LOP_n=4, 15",Q,1314273,Z,Z,Pressed,684,/; Z,C,,Correct,684.0,/; Z,1,4,1,False,False,True
871,B,1122,1st,n_back2,"LOP_n=4, 16",Q,1315986,Z,Z,Pressed,108,/; Z,C,,Correct,108.0,/; Z,1,4,1,False,False,True
874,B,1122,1st,n_back2,"LOP_n=4, 17",Q,1318324,/,/,Pressed,733,/; Z,C,,Correct,733.0,/; Z,1,4,1,False,False,True
877,B,1122,1st,n_back2,"LOP_n=4, 18",Q,1320445,/,/,Pressed,516,/; Z,C,,Correct,516.0,/; Z,1,4,1,False,False,True
880,B,1122,1st,n_back2,"LOP_n=4, 19",Q,1322362,/,/,Pressed,312,/; Z,C,,Incorrect,312.0,/; Z,0,4,1,False,False,True
883,B,1122,1st,n_back2,"LOP_n=4, 20",Q,1323991,Z,Z,Pressed,24,/; Z,C,,Correct,24.0,/; Z,1,4,1,True,False,False
886,B,1122,1st,n_back2,"LOP_n=4, 21",Q,1327075,Z,Z,Pressed,1474,/; Z,C,,Correct,1474.0,/; Z,1,4,1,False,False,True
889,B,1122,1st,n_back2,"LOP_n=4, 22",Q,1330696,Z,Z,Pressed,2016,/; Z,C,,Incorrect,2016.0,/; Z,0,4,1,False,False,True
892,B,1122,1st,n_back2,"LOP_n=4, 23",Q,1333060,/,/,Pressed,759,/; Z,C,,Incorrect,759.0,/; Z,0,4,1,False,False,True
895,B,1122,1st,n_back2,"LOP_n=4, 24",Q,1335230,Z,Z,Pressed,565,/; Z,C,,Correct,565.0,/; Z,1,4,1,False,False,True
898,B,1122,1st,n_back2,"LOP_n=4, 25",Q,1337937,/,/,Pressed,1102,/; Z,C,,Correct,1102.0,/; Z,1,4,1,False,False,True
901,B,1122,1st,n_back2,"LOP_n=4, 26",Q,1340502,Z,Z,Pressed,960,/; Z,C,,Correct,960.0,/; Z,1,4,1,False,False,True
904,B,1122,1st,n_back2,"LOP_n=4, 27",Q,1344848,/,/,Pressed,2741,/; Z,C,,Incorrect,2741.0,/; Z,0,4,1,False,False,True
907,B,1122,1st,n_back2,"LOP_n=4, 28",Q,1347051,Z,Z,Pressed,598,/; Z,C,,Incorrect,598.0,/; Z,0,4,1,False,False,True
910,B,1122,1st,n_back2,"LOP_n=4, 29",Q,1348962,/,/,Pressed,306,/; Z,C,,Incorrect,306.0,/; Z,0,4,1,False,False,True
913,B,1122,1st,n_back2,"LOP_n=4, 30",Q,1353928,/,/,Pressed,3361,/; Z,C,,Incorrect,3361.0,/; Z,0,4,1,False,False,True
995,B,1122,1st,n_back3,"LOP_n=1, 1",Q,3227240,Z,Z,Pressed,1161,/; Z,C,,Correct,1161.0,/; Z,1,1,1,False,False,True
998,B,1122,1st,n_back3,"LOP_n=1, 2",Q,3229581,/,/,Pressed,736,/; Z,C,,Correct,736.0,/; Z,1,1,1,False,False,True
1001,B,1122,1st,n_back3,"LOP_n=1, 3",Q,3231486,Z,Z,Pressed,300,/; Z,C,,Correct,300.0,/; Z,1,1,1,False,False,True
1004,B,1122,1st,n_back3,"LOP_n=1, 4",Q,3233178,Z,Z,Pressed,87,/; Z,C,,Correct,87.0,/; Z,1,1,1,True,False,False
1007,B,1122,1st,n_back3,"LOP_n=1, 5",Q,3235082,Z,Z,Pressed,299,/; Z,C,,Correct,299.0,/; Z,1,1,1,False,False,True
1010,B,1122,1st,n_back3,"LOP_n=1, 6",Q,3237038,Z,Z,Pressed,351,/; Z,C,,Correct,351.0,/; Z,1,1,1,False,False,True
1013,B,1122,1st,n_back3,"LOP_n=1, 7",Q,3239049,Z,Z,Pressed,406,/; Z,C,,Correct,406.0,/; Z,1,1,1,False,False,True
1016,B,1122,1st,n_back3,"LOP_n=1, 8",Q,3242831,Z,Z,Pressed,2180,/; Z,C,,Correct,2180.0,/; Z,1,1,1,False,False,True
1019,B,1122,1st,n_back3,"LOP_n=1, 9",Q,3244940,Z,Z,Pressed,504,/; Z,C,,Correct,504.0,/; Z,1,1,1,False,False,True
1022,B,1122,1st,n_back3,"LOP_n=1, 10",Q,3248353,Z,Z,Pressed,1807,/; Z,C,,Correct,1807.0,/; Z,1,1,1,False,False,True
1025,B,1122,1st,n_back3,"LOP_n=1, 11",Q,3250599,Z,Z,Pressed,641,/; Z,C,,Correct,641.0,/; Z,1,1,1,False,False,True
1028,B,1122,1st,n_back3,"LOP_n=1, 12",Q,3252644,Z,Z,Pressed,440,/; Z,C,,Correct,440.0,/; Z,1,1,1,False,False,True
1031,B,1122,1st,n_back3,"LOP_n=1, 13",Q,3254829,Z,Z,Pressed,580,/; Z,C,,Correct,580.0,/; Z,1,1,1,False,False,True
1034,B,1122,1st,n_back3,"LOP_n=1, 14",Q,3257484,Z,Z,Pressed,1051,/; Z,C,,Correct,1051.0,/; Z,1,1,1,False,False,True
1037,B,1122,1st,n_back3,"LOP_n=1, 15",Q,3259559,Z,Z,Pressed,469,/; Z,C,,Correct,469.0,/; Z,1,1,1,False,False,True
1040,B,1122,1st,n_back3,"LOP_n=1, 16",Q,3261440,Z,Z,Pressed,276,/; Z,C,,Correct,276.0,/; Z,1,1,1,False,False,True
